name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
athens,2018-03-11,20,6.5,13.2,20,5.5,13.1,6.9,67.7,0,0,0,,0,0,20.2,16.5,190.1,1015.2,28.6,10.3,144.6,12.3,5,,2018-03-11T06:42:31,2018-03-11T18:28:12,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-12,18.7,8,14,18.7,8,14,10.2,79,0,0,0,,0,0,29.7,20.3,189.6,1012.9,41.9,10,120.8,10.4,5,,2018-03-12T06:41:02,2018-03-12T18:29:10,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-13,20,13.2,16.4,20,13.2,16.4,6.4,53.7,0,0,0,,0,0,44.8,24.8,270.7,1009.6,35.9,10,119.3,10.3,5,,2018-03-13T06:39:32,2018-03-13T18:30:08,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-14,19,11.5,15.2,19,11.5,15.2,5.2,52.6,0,0,0,,0,0,37.1,22.6,268.4,1010.9,29,10.3,121.4,10.4,4,,2018-03-14T06:38:01,2018-03-14T18:31:05,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-15,19,10.8,14.8,19,10.8,14.8,4.9,53.3,0,0,0,,0,0,32.3,18.8,287.4,1012,29.9,10,143.9,12.4,5,,2018-03-15T06:36:30,2018-03-15T18:32:02,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-16,18.3,9,13.6,18.3,9,13.6,6.4,62.6,0,0,0,,0,0,20.9,20.2,192.1,1013.6,50.4,10.3,88,7.5,4,,2018-03-16T06:34:59,2018-03-16T18:33:00,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-17,22,12,16.4,22,12,16.4,9.3,64.4,0,0,0,,0,0,44.6,23.9,171.4,1010.1,41.9,10.3,78.7,6.8,4,,2018-03-17T06:33:28,2018-03-17T18:33:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-18,19.5,12.6,16.8,19.5,12.6,16.8,10.5,66.6,0.36,100,8.33,rain,0,0,40.7,20.8,177.2,1003.2,44.1,9.8,57.4,5,3,,2018-03-18T06:31:57,2018-03-18T18:34:53,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-19,19.5,11.2,15,19.5,11.2,15,8,64.1,1.285,100,4.17,rain,0,0,58.5,31.1,185.6,1004.4,47.7,9.8,114.7,9.8,4,,2018-03-19T06:30:25,2018-03-19T18:35:50,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-20,18.5,10.1,14,18.5,10.1,14,6.2,61.3,5.145,100,4.17,rain,0,0,35,23.4,232,1009.1,33.1,10,154.6,13.2,5,,2018-03-20T06:28:54,2018-03-20T18:36:46,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-21,17.6,7.9,13.3,17.6,6.2,13.1,8.3,72,0,0,0,,0,0,41.8,28,186.5,1014.5,37.6,10,119.4,10.4,4,,2018-03-21T06:27:22,2018-03-21T18:37:42,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-22,18.8,12,15.6,18.8,12,15.6,10.6,72.6,0,0,0,,0,0,31,19.4,43.1,1005.1,66.1,9.5,74.8,6.5,3,,2018-03-22T06:25:50,2018-03-22T18:38:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-23,17.6,9.9,14.5,17.6,9.9,14.5,6.3,59.3,0.71,100,4.17,rain,0,0,39,32.9,220.1,998.2,50.8,10,158.7,13.8,5,,2018-03-23T06:24:18,2018-03-23T18:39:35,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-24,16.3,8,12.1,16.3,7.4,12,5.5,65.4,0.089,100,4.17,rain,0,0,25.4,20.7,216.5,1001.1,47.9,10,117.2,10.2,5,,2018-03-24T06:22:46,2018-03-24T18:40:31,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-25,16.5,6.4,12.7,16.5,6.4,12.6,6.3,65.7,0.015,100,4.17,rain,0,0,40.7,26.7,147.6,1011,49.6,9.9,80.4,6.6,3,,2018-03-25T07:21:14,2018-03-25T19:41:26,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-26,20.4,13,16.8,20.4,13,16.8,9,60.3,0,0,0,,0,0,38.8,25.2,188.8,1009.3,44.7,6.9,171.5,14.8,7,,2018-03-26T07:19:42,2018-03-26T19:42:22,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-27,19.2,8.5,14,19.2,7.9,13.9,6.8,62.7,0,0,0,,0,0,24.7,19.7,227.8,1011.5,37,9.7,139.9,12.2,5,,2018-03-27T07:18:11,2018-03-27T19:43:18,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-28,16.5,10.9,13.3,16.5,10.9,13.3,7.2,67.2,1.423,100,4.17,rain,0,0,30.1,18.1,353.4,1009,70.5,10,104.5,8.9,6,,2018-03-28T07:16:39,2018-03-28T19:44:13,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-29,18.4,8.9,12.9,18.4,7.5,12.7,4.5,59.4,0,0,0,,0,0,37.2,21.3,16.7,1012.2,34.7,10,165.4,14.4,5,,2018-03-29T07:15:08,2018-03-29T19:45:09,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-30,20.2,5.8,12.9,20.2,5.8,12.9,6.7,68.9,0,0,0,,0,0,23,17.5,192.2,1018.7,18.2,10,168.5,14.5,6,,2018-03-30T07:13:36,2018-03-30T19:46:04,0.46,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-03-31,18.3,8.9,13.6,18.3,8.8,13.6,9.4,75.8,0,0,0,,0,0,26.4,15,201.4,1017.7,34.5,9.7,76.5,6.5,2,,2018-03-31T07:12:05,2018-03-31T19:47:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-01,22,13.8,17.2,22,13.8,17.2,8.2,58.5,0,0,0,,0,0,59.6,39.4,218.2,1008.5,26.8,10.2,161.5,14,5,,2018-04-01T07:10:34,2018-04-01T19:47:55,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-02,20.4,8.5,15.1,20.4,8.5,15.1,4,49.3,0,0,0,,0,0,56.1,24.2,316.9,1014.9,21.4,10.3,177.7,15.5,6,,2018-04-02T07:09:03,2018-04-02T19:48:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-03,20.9,5.9,14,20.9,5.2,14,4.6,56.7,0,0,0,,0,0,23.9,16.4,115.4,1021.5,25.1,10.3,175.4,15.2,6,,2018-04-03T07:07:33,2018-04-03T19:49:46,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-04,22.6,6.4,14.7,22.6,5.6,14.6,4.1,52,0,0,0,,0,0,20.3,14.7,185.6,1020.6,9.4,10.3,179,15.5,6,,2018-04-04T07:06:03,2018-04-04T19:50:41,0.62,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-05,23.3,7.5,15.8,23.3,6.6,15.8,5.3,51.7,0,0,0,,0,0,22.1,15.5,187.5,1014.4,35.1,10.3,176.2,15.4,6,,2018-04-05T07:04:33,2018-04-05T19:51:36,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-06,19.4,10.5,15.6,19.4,10.5,15.6,8.6,63.6,0,0,0,,0,0,34.4,19.4,43.4,1008.3,53,10.3,93.9,8,4,,2018-04-06T07:03:04,2018-04-06T19:52:31,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,AU777,16716099999,16699099999,16715099999"
athens,2018-04-07,17.4,14.1,15.6,17.4,14.1,15.6,7.4,59.4,2.968,100,4.17,rain,0,0,44.6,21.5,344.3,1013,54.6,10,59.3,5.4,3,,2018-04-07T07:01:35,2018-04-07T19:53:27,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-08,21.9,15.3,18.1,21.9,15.3,18.1,4.1,40.2,0.542,100,4.17,rain,0,0,55.4,36.9,357.4,1015.2,27,10.3,177.6,15.4,6,,2018-04-08T07:00:06,2018-04-08T19:54:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-09,22.4,11.8,17.3,22.4,11.8,17.3,4.1,43,0,0,0,,0,0,42,21.9,15.1,1015.7,16.6,10,184.3,15.9,6,,2018-04-09T06:58:38,2018-04-09T19:55:17,0.78,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-10,22,7,15,22,5.6,14.9,7.3,62.5,0,0,0,,0,0,19.5,14.7,149.3,1013.6,37.8,10,165.7,14.5,6,,2018-04-10T06:57:10,2018-04-10T19:56:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-11,21.4,10.9,15.7,21.4,10.9,15.7,9.2,66,0,0,0,,0,0,14.8,11.3,166.4,1011.5,47.7,10,90.2,7.8,3,,2018-04-11T06:55:43,2018-04-11T19:57:08,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-12,23.5,8.4,16.3,23.5,8.4,16.3,9,64.3,0,0,0,,0,0,18.1,13.8,131.2,1011.3,6.9,10,167.6,14.4,6,,2018-04-12T06:54:17,2018-04-12T19:58:04,0.88,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-13,24.5,8.8,17.4,24.5,8.8,17.4,10.7,67.1,0,0,0,,0,0,17.9,14.5,121.6,1013.4,6.2,10,181.3,15.7,6,,2018-04-13T06:52:51,2018-04-13T19:58:59,0.91,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-14,25.5,11.8,18.6,25.5,11.8,18.6,11.1,64.7,0,0,0,,0,0,29.8,21.8,48.6,1017.2,10,9.8,182.7,15.9,6,,2018-04-14T06:51:25,2018-04-14T19:59:55,0.95,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-15,22.9,13.9,19.2,22.9,13.9,19.2,10.6,58.6,0,0,0,,0,0,29.2,19.5,43,1017.5,87.6,10,108.4,9.4,3,,2018-04-15T06:50:00,2018-04-15T20:00:50,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-16,21.7,15.3,18.6,21.7,15.3,18.6,10.2,58.3,0,0,0,,0,0,30.4,17.4,19.5,1014.2,52.5,10,88,7.5,3,,2018-04-16T06:48:36,2018-04-16T20:01:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-17,22.5,9,16.9,22.5,8.6,16.9,10.1,65.4,0,0,0,,0,0,22.1,19.2,157.1,1015.8,23.7,9.5,172.3,14.7,6,,2018-04-17T06:47:13,2018-04-17T20:02:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-18,23.4,10.9,17.6,23.4,10.9,17.6,9.7,62.9,0,0,0,,0,0,25.4,21.8,356.2,1019.9,31.9,9.5,158.6,13.7,6,,2018-04-18T06:45:50,2018-04-18T20:03:37,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-19,23.9,15.2,19.7,23.9,15.2,19.7,5.6,40.7,0,0,0,,0,0,53.3,33.8,358.7,1020.4,29.4,10,186.5,16.1,6,,2018-04-19T06:44:28,2018-04-19T20:04:32,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-20,25.4,13.6,19.1,25.4,13.6,19.1,7.3,47.6,0,0,0,,0,0,54.6,35.1,10,1016.1,31.2,10,164.4,14.2,5,,2018-04-20T06:43:07,2018-04-20T20:05:28,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-21,20.4,12.3,16.8,20.4,12.3,16.8,4.1,44.6,0,0,0,,0,0,74.1,32.2,4.1,1019.9,30.5,10,227.4,19.8,9,,2018-04-21T06:41:47,2018-04-21T20:06:24,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,AU777,16716099999,16699099999,16715099999"
athens,2018-04-22,24.5,8.8,17.4,24.5,8.8,17.4,4.1,43.1,0,0,0,,0,0,25.3,17.1,95.1,1017.6,0,10,254.9,22,9,,2018-04-22T06:40:27,2018-04-22T20:07:20,0.23,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-23,24.6,9.7,17.3,24.6,9.7,17.3,7.2,54.1,0,0,0,,0,0,26.2,17.5,133.5,1014.9,0,10.3,193.7,16.8,6,,2018-04-23T06:39:09,2018-04-23T20:08:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,AU777,16716099999,16699099999,16715099999"
athens,2018-04-24,28.5,9.4,19,27.1,8.8,18.7,6.5,49.6,0,0,0,,0,0,18.3,11,172.2,1015.9,14.5,10,188.3,16.2,6,,2018-04-24T06:37:51,2018-04-24T20:09:11,0.3,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-25,29,12,20.7,27.7,12,20.5,8,46.4,0,0,0,,0,0,17.8,14.7,122.2,1014.8,25.6,10,199.9,17.3,6,,2018-04-25T06:36:34,2018-04-25T20:10:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-26,28.5,11.4,20.4,27.2,11.4,20.2,8.6,49.4,0,0,0,,0,0,20.7,31.1,130.8,1012.6,14.9,10.3,183.8,15.8,6,,2018-04-26T06:35:18,2018-04-26T20:11:02,0.37,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-27,28.8,14.4,21.8,27.7,14.4,21.5,9,46.8,0,0,0,,0,0,24.7,20.9,103.5,1012.2,16.6,10.2,193.1,16.5,6,,2018-04-27T06:34:03,2018-04-27T20:11:58,0.4,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-28,27.9,15,22.3,27.2,15,22.1,9.1,44.6,0,0,0,,0,0,41.3,32.3,23.3,1013.8,8.4,10.3,200.4,17.3,6,,2018-04-28T06:32:50,2018-04-28T20:12:54,0.44,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,AU777,16716099999,16699099999,16715099999"
athens,2018-04-29,26.4,17.2,21.3,26.4,17.2,21.3,11,52.3,0,0,0,,0,0,29.6,29.5,344.9,1013.3,33.8,10,152.3,13.1,6,,2018-04-29T06:31:37,2018-04-29T20:13:49,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-04-30,26,17.4,21.3,26,17.4,21.3,11.8,55.4,7.523,100,8.33,rain,0,0,48.2,24.1,10.7,1012.7,58.3,10,98.1,8.5,5,,2018-04-30T06:30:25,2018-04-30T20:14:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-01,28.3,17.7,22.9,27.4,17.7,22.8,11.1,48.9,0,0,0,,0,0,33.9,24.4,75.5,1011.9,39.2,10,188,16.2,6,,2018-05-01T06:29:15,2018-05-01T20:15:41,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-02,28,15.4,21.3,27.4,15.4,21.2,11.2,54.3,0,0,0,,0,0,24.1,20.2,97.2,1010.6,10.2,10.3,177.1,15.3,6,,2018-05-02T06:28:05,2018-05-02T20:16:36,0.58,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-03,27.4,15.9,21.6,27.3,15.9,21.6,13.1,59.9,0,0,0,,0,0,23.5,18.9,117.8,1007.6,48,10,192.8,16.7,6,,2018-05-03T06:26:57,2018-05-03T20:17:31,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-04,28,16.8,22.2,27.7,16.8,22.2,14,61.6,0,0,0,,0,0,22.9,15.4,114.6,1007.4,34.5,10,172.6,15,6,,2018-05-04T06:25:50,2018-05-04T20:18:26,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-05,26,17.7,21.8,26,17.7,21.8,14,62.1,0.677,100,8.33,rain,0,0,23.6,24.4,341.9,1008.4,56.3,10,138.3,11.9,5,,2018-05-05T06:24:44,2018-05-05T20:19:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-06,23.3,15,18.7,23.3,15,18.7,13.7,73.6,23.19,100,16.67,rain,0,0,30.3,48.1,349.6,1009.3,77.3,9.3,108.3,9.4,5,,2018-05-06T06:23:40,2018-05-06T20:20:16,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-07,22.4,15,18.5,22.4,15,18.5,14.6,79.4,15.827,100,16.67,rain,0,0,21.8,21,4.8,1008.5,69.4,9.9,130.2,11.2,6,,2018-05-07T06:22:36,2018-05-07T20:21:11,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-08,24.4,15.7,19.8,24.4,15.7,19.8,13.9,70.2,0.965,100,8.33,rain,0,0,18.1,13.5,279.9,1007.7,45.1,9.9,106.9,9.2,4,,2018-05-08T06:21:34,2018-05-08T20:22:06,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-09,26.1,14.8,20.4,26.1,14.8,20.4,14,69.2,0.022,100,4.17,rain,0,0,24.2,19.1,210.6,1005.5,28.5,10,203.1,17.6,7,,2018-05-09T06:20:34,2018-05-09T20:23:00,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-10,25.8,15.8,20.1,25.8,15.8,20.1,12.3,63.7,0,0,0,,0,0,37.2,27.8,223,1005.9,45.4,10,158.8,13.7,6,,2018-05-10T06:19:34,2018-05-10T20:23:54,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-11,24.4,14.9,19.8,24.4,14.9,19.8,12.4,63.2,0,0,0,,0,0,27.4,19.2,11.4,1010.7,39.7,10,139.8,12,5,,2018-05-11T06:18:37,2018-05-11T20:24:48,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-12,24.9,16.8,20.5,24.9,16.8,20.5,9.4,51.6,0,0,0,,0,0,42.5,29.1,7.6,1013.7,34.3,10.3,198.9,17.3,7,,2018-05-12T06:17:40,2018-05-12T20:25:41,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-13,24.5,11.9,19.2,24.5,11.9,19.2,9.9,55.8,0,0,0,,0,0,26.2,17.3,148.6,1012.8,28.4,10,186.4,16.3,6,,2018-05-13T06:16:45,2018-05-13T20:26:35,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-14,28,15,21.5,27.3,15,21.4,13.2,62.1,0,0,0,,0,0,33.5,26.2,206.8,1013.4,24.6,10,206.9,17.8,7,,2018-05-14T06:15:51,2018-05-14T20:27:27,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-15,28.7,16,22.8,28.2,16,22.7,12.9,55.8,0,0,0,,0,0,25.2,19.4,200,1015.7,31.9,10,199.7,17.4,6,,2018-05-15T06:14:59,2018-05-15T20:28:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-16,27.5,17,22.2,27.1,17,22.2,13.9,61.4,0,0,0,,0,0,19.5,12.2,198.4,1015.2,48.5,10,109.7,9.5,4,,2018-05-16T06:14:09,2018-05-16T20:29:12,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-17,28.5,17.4,22.8,27.7,17.4,22.7,13.1,57.3,0,0,0,,0,0,17.4,14,179.3,1015,52.6,10,143,12.3,7,,2018-05-17T06:13:20,2018-05-17T20:30:04,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-18,29.5,17.8,23.8,28.4,17.8,23.6,12.1,49.7,0.045,100,4.17,rain,0,0,68.5,13.2,182.5,1014,58.2,10,132.7,11.4,7,,2018-05-18T06:12:32,2018-05-18T20:30:55,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-19,29.9,17.9,24.1,28.9,17.9,23.9,12.6,50.5,0,0,0,,0,0,32,22.9,145.1,1010.9,32,10.3,197.7,16.9,7,,2018-05-19T06:11:47,2018-05-19T20:31:45,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,E4115,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
athens,2018-05-20,26.9,17.9,22.2,27.3,17.9,22.2,15.5,67,0.141,100,4.17,rain,0,0,36.5,24.3,58.8,1013.2,40.9,10.3,131.9,11.3,6,,2018-05-20T06:11:02,2018-05-20T20:32:35,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,AU777,16699099999,16715099999"
